klaviyo_article_id,source_title,source_url,category_slug,section_id,section,en_file,source_snapshot,body_html,rendered_html,translated,zh_file,uploaded,wp_id,wp_live_status,wp_title,wp_link
115005080847,Add a Klaviyo Pop Up or Fly Out to Your Shopify Store,https://help.klaviyo.com/hc/en-us/articles/115005080847-Add-a-Klaviyo-Pop-Up-or-Fly-Out-to-Your-Shopify-Store,integrations,49375337479451,Shopify best practices,integrations/Add-a-Klaviyo-Pop-Up-or-Fly-Out-to-Your-Shopify-Store-115005080847.md,_source/articles/115005080847.json,_source/articles/115005080847.body.html,,yes,integrations/Add-a-Klaviyo-Pop-Up-or-Fly-Out-to-Your-Shopify-Store.md,yes,11311,publish,将 Klaviyo 弹出窗口或飞出窗口添加到您的 Shopify 商店,https://dynamicycle.com/docs/articles-add-a-klaviyo-pop-up-or-fly-out-to-your-shopify-store/
115000099192,Adding a Klaviyo Signup Form to your BigCommerce Store,https://help.klaviyo.com/hc/en-us/articles/115000099192-Adding-a-Klaviyo-Signup-Form-to-your-BigCommerce-Store,integrations,49375361359643,BigCommerce best practices,integrations/Adding-a-Klaviyo-Signup-Form-to-your-BigCommerce-Store-115000099192.md,_source/articles/115000099192.json,_source/articles/115000099192.body.html,,yes,integrations/Adding-a-Klaviyo-Signup-Form-to-your-BigCommerce-Store.md,yes,11017,publish,将 Klaviyo 注册表单添加到您的 BigCommerce 商店,https://dynamicycle.com/docs/articles-adding-a-klaviyo-signup-form-to-your-bigcommerce-store/
360039532331,Advertising glossary,https://help.klaviyo.com/hc/en-us/articles/360039532331-Advertising-glossary,integrations,115000036291,Meta Ads,integrations/Advertising-glossary-360039532331.md,_source/articles/360039532331.json,_source/articles/360039532331.body.html,_source/rendered/360039532331.html,yes,integrations/Advertising-glossary.md,yes,11357,publish,广告词汇,https://dynamicycle.com/docs/articles-advertising-glossary/
14708160794779,Amazon Buy with Prime data reference,https://help.klaviyo.com/hc/en-us/articles/14708160794779-Amazon-Buy-with-Prime-data-reference,integrations,49375618546715,Amazon Buy with Prime,integrations/Amazon-Buy-with-Prime-data-reference-14708160794779.md,_source/articles/14708160794779.json,_source/articles/14708160794779.body.html,_source/rendered/14708160794779.html,yes,integrations/Amazon-Buy-with-Prime-data-reference.md,yes,10871,publish,亚马逊购买 Prime 数据参考,https://dynamicycle.com/docs/articles-amazon-buy-with-prime-data-reference/
115005082587,BigCommerce data reference,https://help.klaviyo.com/hc/en-us/articles/115005082587-BigCommerce-data-reference,integrations,49375348896539,Getting started with BigCommerce,integrations/BigCommerce-data-reference-115005082587.md,_source/articles/115005082587.json,_source/articles/115005082587.body.html,_source/rendered/115005082587.html,yes,integrations/BigCommerce-data-reference.md,yes,10930,publish,BigCommerce数据参考,https://dynamicycle.com/docs/articles-bigcommerce-data-reference/
16130796656667,Boulevard data reference,https://help.klaviyo.com/hc/en-us/articles/16130796656667-Boulevard-data-reference,integrations,49375648927771,Boulevard,integrations/Boulevard-data-reference-16130796656667.md,_source/articles/16130796656667.json,_source/articles/16130796656667.body.html,_source/rendered/16130796656667.html,yes,integrations/Boulevard-data-reference.md,yes,10538,upload_meta_only,大道数据参考,
24206475048219,ChowNow data reference,https://help.klaviyo.com/hc/en-us/articles/24206475048219-ChowNow-data-reference,integrations,49375712903579,ChowNow,integrations/ChowNow-data-reference-24206475048219.md,_source/articles/24206475048219.json,_source/articles/24206475048219.body.html,_source/rendered/24206475048219.html,yes,integrations/ChowNow-data-reference.md,yes,10461,upload_meta_only,ChowNow数据参考,
39406875083035,Cloudbeds data reference,https://help.klaviyo.com/hc/en-us/articles/39406875083035-Cloudbeds-data-reference,integrations,49375952441243,Cloudbeds,integrations/Cloudbeds-data-reference-39406875083035.md,_source/articles/39406875083035.json,_source/articles/39406875083035.body.html,_source/rendered/39406875083035.html,yes,integrations/Cloudbeds-data-reference.md,yes,10341,upload_meta_only,Cloudbeds数据参考,
31491379626267,Constant Contact data reference,https://help.klaviyo.com/hc/en-us/articles/31491379626267-Constant-Contact-data-reference,integrations,49375544319515,Migrate from an email service provider,integrations/Constant-Contact-data-reference-31491379626267.md,_source/articles/31491379626267.json,_source/articles/31491379626267.body.html,_source/rendered/31491379626267.html,no,,no,,not_uploaded,,
115005255528,Create a GoFundMe Pro Fundraising Page Kickoff Flow,https://help.klaviyo.com/hc/en-us/articles/115005255528-Create-a-GoFundMe-Pro-Fundraising-Page-Kickoff-Flow,integrations,49375355165723,Classy,integrations/Create-a-GoFundMe-Pro-Fundraising-Page-Kickoff-Flow-115005255528.md,_source/articles/115005255528.json,_source/articles/115005255528.body.html,,yes,integrations/Create-a-GoFundMe-Pro-Fundraising-Page-Kickoff-Flow.md,yes,11158,publish,创建 GoFundMe Pro 筹款页面启动流程,https://dynamicycle.com/docs/articles-create-a-gofundme-pro-fundraising-page-kickoff-flow/
360004775072,Custom Objects,https://help.klaviyo.com/hc/en-us/articles/360004775072-Custom-Objects,integrations,49375213829275,Custom integrations,integrations/Custom-Objects-360004775072.md,_source/articles/360004775072.json,_source/articles/360004775072.body.html,,yes,integrations/Custom-Objects.md,yes,11416,publish,自定义对象,https://dynamicycle.com/docs/articles-custom-objects/
22698234676507,Dutchie POS data reference,https://help.klaviyo.com/hc/en-us/articles/22698234676507-Dutchie-POS-data-reference,integrations,49375709970843,Dutchie POS,integrations/Dutchie-POS-data-reference-22698234676507.md,_source/articles/22698234676507.json,_source/articles/22698234676507.body.html,_source/rendered/22698234676507.html,yes,integrations/Dutchie-POS-data-reference.md,yes,10855,publish,Dutchie POS 数据参考,https://dynamicycle.com/docs/articles-dutchie-pos-data-reference/
46281487065243,Frequently Asked Questions for the Klaviyo app for ChatGPT,https://help.klaviyo.com/hc/en-us/articles/46281487065243-Frequently-Asked-Questions-for-the-Klaviyo-app-for-ChatGPT,integrations,46281687549467,Klaviyo app for ChatGPT,integrations/Frequently-Asked-Questions-for-the-Klaviyo-app-for-ChatGPT-46281487065243.md,_source/articles/46281487065243.json,_source/articles/46281487065243.body.html,_source/rendered/46281487065243.html,yes,integrations/Frequently-Asked-Questions-for-the-Klaviyo-app-for-ChatGPT.md,yes,10260,upload_meta_only,ChatGPT 的 Klaviyo 应用程序的常见问题解答,
115005081007,Frequently asked questions about integrations,https://help.klaviyo.com/hc/en-us/articles/115005081007-Frequently-asked-questions-about-integrations,integrations,49375437778587,All integrations,integrations/Frequently-asked-questions-about-integrations-115005081007.md,_source/articles/115005081007.json,_source/articles/115005081007.body.html,_source/rendered/115005081007.html,yes,integrations/Frequently-asked-questions-about-integrations.md,yes,11342,publish,有关集成的常见问题,https://dynamicycle.com/docs/articles-frequently-asked-questions-about-integrations/
14708088221467,Getting started with Amazon Buy with Prime,https://help.klaviyo.com/hc/en-us/articles/14708088221467-Getting-started-with-Amazon-Buy-with-Prime,integrations,49375618546715,Amazon Buy with Prime,integrations/Getting-started-with-Amazon-Buy-with-Prime-14708088221467.md,_source/articles/14708088221467.json,_source/articles/14708088221467.body.html,_source/rendered/14708088221467.html,yes,integrations/Getting-started-with-Amazon-Buy-with-Prime.md,yes,10553,upload_meta_only,开始使用亚马逊 Prime 购买,
115005082547,Getting started with BigCommerce,https://help.klaviyo.com/hc/en-us/articles/115005082547-Getting-started-with-BigCommerce,integrations,49375348896539,Getting started with BigCommerce,integrations/Getting-started-with-BigCommerce-115005082547.md,_source/articles/115005082547.json,_source/articles/115005082547.body.html,_source/rendered/115005082547.html,yes,integrations/Getting-started-with-BigCommerce.md,yes,10808,publish,BigCommerce 入门,https://dynamicycle.com/docs/articles-getting-started-with-bigcommerce/
16131320434459,Getting started with Boulevard,https://help.klaviyo.com/hc/en-us/articles/16131320434459-Getting-started-with-Boulevard,integrations,49375648927771,Boulevard,integrations/Getting-started-with-Boulevard-16131320434459.md,_source/articles/16131320434459.json,_source/articles/16131320434459.body.html,_source/rendered/16131320434459.html,yes,integrations/Getting-started-with-Boulevard.md,yes,10537,upload_meta_only,开始使用大道,
23364424365339,Getting started with Canva,https://help.klaviyo.com/hc/en-us/articles/23364424365339-Getting-started-with-Canva,integrations,49375695997851,Canva,integrations/Getting-started-with-Canva-23364424365339.md,_source/articles/23364424365339.json,_source/articles/23364424365339.body.html,_source/rendered/23364424365339.html,yes,integrations/Getting-started-with-Canva.md,yes,10466,upload_meta_only,Canva 入门,
24206444868251,Getting started with ChowNow,https://help.klaviyo.com/hc/en-us/articles/24206444868251-Getting-started-with-ChowNow,integrations,49375712903579,ChowNow,integrations/Getting-started-with-ChowNow-24206444868251.md,_source/articles/24206444868251.json,_source/articles/24206444868251.body.html,_source/rendered/24206444868251.html,yes,integrations/Getting-started-with-ChowNow.md,yes,10462,upload_meta_only,开始使用 ChowNow,
39406849361691,Getting started with Cloudbeds,https://help.klaviyo.com/hc/en-us/articles/39406849361691-Getting-started-with-Cloudbeds,integrations,49375952441243,Cloudbeds,integrations/Getting-started-with-Cloudbeds-39406849361691.md,_source/articles/39406849361691.json,_source/articles/39406849361691.body.html,_source/rendered/39406849361691.html,yes,integrations/Getting-started-with-Cloudbeds.md,yes,10342,upload_meta_only,Cloudbed 入门,
22698258709531,Getting started with Dutchie POS,https://help.klaviyo.com/hc/en-us/articles/22698258709531-Getting-started-with-Dutchie-POS,integrations,49375709970843,Dutchie POS,integrations/Getting-started-with-Dutchie-POS-22698258709531.md,_source/articles/22698258709531.json,_source/articles/22698258709531.body.html,_source/rendered/22698258709531.html,yes,integrations/Getting-started-with-Dutchie-POS.md,yes,10471,upload_meta_only,开始使用 Dutchie POS,
115005083387,Getting started with GoFundMe Pro,https://help.klaviyo.com/hc/en-us/articles/115005083387-Getting-started-with-GoFundMe-Pro,integrations,49375355165723,Classy,integrations/Getting-started-with-GoFundMe-Pro-115005083387.md,_source/articles/115005083387.json,_source/articles/115005083387.body.html,_source/rendered/115005083387.html,yes,integrations/Getting-started-with-GoFundMe-Pro.md,yes,10928,publish,GoFundMe Pro 入门,https://dynamicycle.com/docs/articles-getting-started-with-gofundme-pro/
6353315757211,Getting started with Google Ads,https://help.klaviyo.com/hc/en-us/articles/6353315757211-Getting-started-with-Google-Ads,integrations,49375957106587,Google Ads,integrations/Getting-started-with-Google-Ads-6353315757211.md,_source/articles/6353315757211.json,_source/articles/6353315757211.body.html,_source/rendered/6353315757211.html,yes,integrations/Getting-started-with-Google-Ads.md,yes,10590,upload_meta_only,Google Ads 入门,
4408023789083,Getting started with Gorgias,https://help.klaviyo.com/hc/en-us/articles/4408023789083-Getting-started-with-Gorgias,integrations,49375230792219,Gorgias,integrations/Getting-started-with-Gorgias-4408023789083.md,_source/articles/4408023789083.json,_source/articles/4408023789083.body.html,_source/rendered/4408023789083.html,yes,integrations/Getting-started-with-Gorgias.md,yes,10601,upload_meta_only,高尔吉亚入门,
37673288455323,Getting started with Guesty,https://help.klaviyo.com/hc/en-us/articles/37673288455323-Getting-started-with-Guesty,integrations,49375906904603,Guesty,integrations/Getting-started-with-Guesty-37673288455323.md,_source/articles/37673288455323.json,_source/articles/37673288455323.body.html,_source/rendered/37673288455323.html,yes,integrations/Getting-started-with-Guesty.md,yes,10351,upload_meta_only,开始使用 Guesty,
24016528108315,Getting started with Intercom,https://help.klaviyo.com/hc/en-us/articles/24016528108315-Getting-started-with-Intercom,integrations,49375712221211,Intercom,integrations/Getting-started-with-Intercom-24016528108315.md,_source/articles/24016528108315.json,_source/articles/24016528108315.body.html,_source/rendered/24016528108315.html,yes,integrations/Getting-started-with-Intercom.md,yes,10463,upload_meta_only,对讲机入门,
360045726811,Getting started with Klaviyo APIs,https://help.klaviyo.com/hc/en-us/articles/360045726811-Getting-started-with-Klaviyo-APIs,integrations,49375213829275,Custom integrations,integrations/Getting-started-with-Klaviyo-APIs-360045726811.md,_source/articles/360045726811.json,_source/articles/360045726811.body.html,_source/rendered/360045726811.html,yes,integrations/Getting-started-with-Klaviyo-APIs.md,yes,10670,upload_meta_only,Klaviyo API 入门,
115005081987,Getting started with Lightspeed POS,https://help.klaviyo.com/hc/en-us/articles/115005081987-Getting-started-with-Lightspeed-POS,integrations,49375208299035,Lightspeed,integrations/Getting-started-with-Lightspeed-POS-115005081987.md,_source/articles/115005081987.json,_source/articles/115005081987.body.html,_source/rendered/115005081987.html,yes,integrations/Getting-started-with-Lightspeed-POS.md,yes,10812,publish,Lightspeed POS 入门,https://dynamicycle.com/docs/articles-getting-started-with-lightspeed-pos/
115005254348,Getting started with Magento 2.x (CE and EE),https://help.klaviyo.com/hc/en-us/articles/115005254348-Getting-started-with-Magento-2-x-CE-and-EE,integrations,49375848540187,Magento 2,integrations/Getting-started-with-Magento-2.x-(CE-and-EE)-115005254348.md,_source/articles/115005254348.json,_source/articles/115005254348.body.html,_source/rendered/115005254348.html,yes,integrations/Getting-started-with-Magento-2.x-(CE-and-EE).md,yes,10810,publish,Magento 2.x 入门（CE 和 EE）,https://dynamicycle.com/docs/articles-getting-started-with-magento-2-x-ce-and-ee/
115005082127,Getting started with Meta Ads,https://help.klaviyo.com/hc/en-us/articles/115005082127-Getting-started-with-Meta-Ads,integrations,115000036291,Meta Ads,integrations/Getting-started-with-Meta-Ads-115005082127.md,_source/articles/115005082127.json,_source/articles/115005082127.body.html,_source/rendered/115005082127.html,yes,integrations/Getting-started-with-Meta-Ads.md,yes,10811,publish,元广告入门,https://dynamicycle.com/docs/articles-getting-started-with-meta-ads/
38311148860955,Getting started with Mews,https://help.klaviyo.com/hc/en-us/articles/38311148860955-Getting-started-with-Mews,integrations,49375921845787,Mews,integrations/Getting-started-with-Mews-38311148860955.md,_source/articles/38311148860955.json,_source/articles/38311148860955.body.html,_source/rendered/38311148860955.html,yes,integrations/Getting-started-with-Mews.md,yes,10347,upload_meta_only,开始使用 Mews,
15348624462747,Getting started with Mindbody,https://help.klaviyo.com/hc/en-us/articles/15348624462747-Getting-started-with-Mindbody,integrations,49375589754907,Mindbody,integrations/Getting-started-with-Mindbody-15348624462747.md,_source/articles/15348624462747.json,_source/articles/15348624462747.body.html,_source/rendered/15348624462747.html,yes,integrations/Getting-started-with-Mindbody.md,yes,10544,upload_meta_only,开始使用 Mindbody,
15751697785883,Getting started with Olo,https://help.klaviyo.com/hc/en-us/articles/15751697785883-Getting-started-with-Olo,integrations,49375633481115,Olo,integrations/Getting-started-with-Olo-15751697785883.md,_source/articles/15751697785883.json,_source/articles/15751697785883.body.html,_source/rendered/15751697785883.html,yes,integrations/Getting-started-with-Olo.md,yes,10543,upload_meta_only,开始使用 Olo,
23112971772699,Getting started with OpenTable,https://help.klaviyo.com/hc/en-us/articles/23112971772699-Getting-started-with-OpenTable,integrations,49375703042715,OpenTable,integrations/Getting-started-with-OpenTable-23112971772699.md,_source/articles/23112971772699.json,_source/articles/23112971772699.body.html,_source/rendered/23112971772699.html,yes,integrations/Getting-started-with-OpenTable.md,yes,10469,upload_meta_only,OpenTable 入门,
19895874407579,Getting started with PAR Punchh,https://help.klaviyo.com/hc/en-us/articles/19895874407579-Getting-started-with-PAR-Punchh,integrations,49375701875995,PAR Punchh,integrations/Getting-started-with-PAR-Punchh-19895874407579.md,_source/articles/19895874407579.json,_source/articles/19895874407579.body.html,_source/rendered/19895874407579.html,yes,integrations/Getting-started-with-PAR-Punchh.md,yes,10493,upload_meta_only,PAR Punchh 入门,
25594493075227,Getting started with Pinterest Audiences,https://help.klaviyo.com/hc/en-us/articles/25594493075227-Getting-started-with-Pinterest-Audiences,integrations,49375731271323,Pinterest,integrations/Getting-started-with-Pinterest-Audiences-25594493075227.md,_source/articles/25594493075227.json,_source/articles/25594493075227.body.html,_source/rendered/25594493075227.html,yes,integrations/Getting-started-with-Pinterest-Audiences.md,yes,10448,upload_meta_only,Pinterest 受众入门,
360054551492,Getting started with PrestaShop,https://help.klaviyo.com/hc/en-us/articles/360054551492-Getting-started-with-PrestaShop,integrations,49375889864603,PrestaShop,integrations/Getting-started-with-PrestaShop-360054551492.md,_source/articles/360054551492.json,_source/articles/360054551492.body.html,_source/rendered/360054551492.html,yes,integrations/Getting-started-with-PrestaShop.md,yes,10639,upload_meta_only,PrestaShop 入门,
360033744951,Getting started with Salesforce Commerce Cloud,https://help.klaviyo.com/hc/en-us/articles/360033744951-Getting-started-with-Salesforce-Commerce-Cloud,integrations,49375912534427,Salesforce Commerce Cloud,integrations/Getting-started-with-Salesforce-Commerce-Cloud-360033744951.md,_source/articles/360033744951.json,_source/articles/360033744951.body.html,_source/rendered/360033744951.html,yes,integrations/Getting-started-with-Salesforce-Commerce-Cloud.md,yes,10779,publish,Salesforce 商务云入门,https://dynamicycle.com/docs/articles-getting-started-with-salesforce-commerce-cloud/
115005083107,Getting started with Shift4Shop,https://help.klaviyo.com/hc/en-us/articles/115005083107-Getting-started-with-Shift4Shop,integrations,49375320292763,Shift4Shop,integrations/Getting-started-with-Shift4Shop-115005083107.md,_source/articles/115005083107.json,_source/articles/115005083107.body.html,_source/rendered/115005083107.html,yes,integrations/Getting-started-with-Shift4Shop.md,yes,11021,publish,Shift4Shop 入门,https://dynamicycle.com/docs/articles-getting-started-with-shift4shop/
115005080407,Getting started with Shopify,https://help.klaviyo.com/hc/en-us/articles/115005080407-Getting-started-with-Shopify,integrations,49375363814555,Getting started with Shopify,integrations/Getting-started-with-Shopify-115005080407.md,_source/articles/115005080407.json,_source/articles/115005080407.body.html,_source/rendered/115005080407.html,yes,integrations/Getting-started-with-Shopify.md,yes,10815,publish,开始使用 Shopify,https://dynamicycle.com/docs/articles-getting-started-with-shopify/
13001662470939,Getting started with Shopware,https://help.klaviyo.com/hc/en-us/articles/13001662470939-Getting-started-with-Shopware,integrations,49375225542683,Shopware,integrations/Getting-started-with-Shopware-13001662470939.md,_source/articles/13001662470939.json,_source/articles/13001662470939.body.html,_source/rendered/13001662470939.html,yes,integrations/Getting-started-with-Shopware.md,yes,10557,upload_meta_only,开始使用 Shopware,
11117215837211,Getting started with Square,https://help.klaviyo.com/hc/en-us/articles/11117215837211-Getting-started-with-Square,integrations,49375204777755,Square,integrations/Getting-started-with-Square-11117215837211.md,_source/articles/11117215837211.json,_source/articles/11117215837211.body.html,_source/rendered/11117215837211.html,yes,integrations/Getting-started-with-Square.md,yes,10566,upload_meta_only,开始使用 Square,
115005082267,Getting started with Stripe,https://help.klaviyo.com/hc/en-us/articles/115005082267-Getting-started-with-Stripe,integrations,49375433788699,Stripe,integrations/Getting-started-with-Stripe-115005082267.md,_source/articles/115005082267.json,_source/articles/115005082267.body.html,_source/rendered/115005082267.html,yes,integrations/Getting-started-with-Stripe.md,yes,11095,publish,开始使用条纹,https://dynamicycle.com/docs/articles-getting-started-with-stripe/
19458074597659,Getting started with Thanx,https://help.klaviyo.com/hc/en-us/articles/19458074597659-Getting-started-with-Thanx,integrations,49375725776283,Thanx,integrations/Getting-started-with-Thanx-19458074597659.md,_source/articles/19458074597659.json,_source/articles/19458074597659.body.html,_source/rendered/19458074597659.html,yes,integrations/Getting-started-with-Thanx.md,yes,10499,upload_meta_only,开始使用 Thanx,
22541043261851,Getting started with TikTok Audiences,https://help.klaviyo.com/hc/en-us/articles/22541043261851-Getting-started-with-TikTok-Audiences,integrations,49375686859419,TikTok Audiences,integrations/Getting-started-with-TikTok-Audiences-22541043261851.md,_source/articles/22541043261851.json,_source/articles/22541043261851.body.html,_source/rendered/22541043261851.html,yes,integrations/Getting-started-with-TikTok-Audiences.md,yes,10473,upload_meta_only,TikTok 受众入门,
24302505547163,Getting started with Toast,https://help.klaviyo.com/hc/en-us/articles/24302505547163-Getting-started-with-Toast,integrations,49375688471707,Toast,integrations/Getting-started-with-Toast-24302505547163.md,_source/articles/24302505547163.json,_source/articles/24302505547163.body.html,_source/rendered/24302505547163.html,yes,integrations/Getting-started-with-Toast.md,yes,10459,upload_meta_only,开始使用吐司,
115005082507,Getting started with Unbounce,https://help.klaviyo.com/hc/en-us/articles/115005082507-Getting-started-with-Unbounce,integrations,49375306241051,Unbounce,integrations/Getting-started-with-Unbounce-115005082507.md,_source/articles/115005082507.json,_source/articles/115005082507.body.html,_source/rendered/115005082507.html,yes,integrations/Getting-started-with-Unbounce.md,yes,11461,publish,开始使用取消弹跳,https://dynamicycle.com/docs/articles-getting-started-with-unbounce/
6202669053723,Getting started with Wix,https://help.klaviyo.com/hc/en-us/articles/6202669053723-Getting-started-with-Wix,integrations,49375976757403,Wix,integrations/Getting-started-with-Wix-6202669053723.md,_source/articles/6202669053723.json,_source/articles/6202669053723.body.html,_source/rendered/6202669053723.html,yes,integrations/Getting-started-with-Wix.md,yes,10591,upload_meta_only,开始使用 Wix,
115005255808,Getting started with WooCommerce,https://help.klaviyo.com/hc/en-us/articles/115005255808-Getting-started-with-WooCommerce,integrations,49375361959963,Getting started with WooCommerce,integrations/Getting-started-with-WooCommerce-115005255808.md,_source/articles/115005255808.json,_source/articles/115005255808.body.html,_source/rendered/115005255808.html,yes,integrations/Getting-started-with-WooCommerce.md,yes,10804,publish,WooCommerce 入门,https://dynamicycle.com/docs/articles-getting-started-with-woocommerce/
115005253728,Getting started with Zendesk,https://help.klaviyo.com/hc/en-us/articles/115005253728-Getting-started-with-Zendesk,integrations,49375324517787,Zendesk,integrations/Getting-started-with-Zendesk-115005253728.md,_source/articles/115005253728.json,_source/articles/115005253728.body.html,_source/rendered/115005253728.html,yes,integrations/Getting-started-with-Zendesk.md,yes,11224,publish,Zendesk 入门,https://dynamicycle.com/docs/articles-getting-started-with-zendesk/
15752461211547,Getting started with Zenoti,https://help.klaviyo.com/hc/en-us/articles/15752461211547-Getting-started-with-Zenoti,integrations,49375631549979,Zenoti,integrations/Getting-started-with-Zenoti-15752461211547.md,_source/articles/15752461211547.json,_source/articles/15752461211547.body.html,_source/rendered/15752461211547.html,yes,integrations/Getting-started-with-Zenoti.md,yes,10542,upload_meta_only,Zenoti 入门,
20920631501979,Getting started with data capture in Klaviyo,https://help.klaviyo.com/hc/en-us/articles/20920631501979-Getting-started-with-data-capture-in-Klaviyo,integrations,49375437778587,All integrations,integrations/Getting-started-with-data-capture-in-Klaviyo-20920631501979.md,_source/articles/20920631501979.json,_source/articles/20920631501979.body.html,_source/rendered/20920631501979.html,yes,integrations/Getting-started-with-data-capture-in-Klaviyo.md,yes,11175,publish,Klaviyo 中的数据捕获入门,https://dynamicycle.com/docs/articles-getting-started-with-data-capture-in-klaviyo/
37673417604507,Guesty data reference,https://help.klaviyo.com/hc/en-us/articles/37673417604507-Guesty-data-reference,integrations,49375906904603,Guesty,integrations/Guesty-data-reference-37673417604507.md,_source/articles/37673417604507.json,_source/articles/37673417604507.body.html,_source/rendered/37673417604507.html,yes,integrations/Guesty-data-reference.md,yes,10836,publish,客座数据参考,https://dynamicycle.com/docs/articles-guesty-data-reference/
115003492771,Guide to supporting multiple Magento stores (for Magento 2.x),https://help.klaviyo.com/hc/en-us/articles/115003492771-Guide-to-supporting-multiple-Magento-stores-for-Magento-2-x,integrations,49375848540187,Magento 2,integrations/Guide-to-supporting-multiple-Magento-stores-(for-Magento-2.x)-115003492771.md,_source/articles/115003492771.json,_source/articles/115003492771.body.html,_source/rendered/115003492771.html,yes,integrations/Guide-to-supporting-multiple-Magento-stores-(for-Magento-2.x).md,yes,11381,publish,支持多个 Magento 商店的指南（适用于 Magento 2.x）,https://dynamicycle.com/docs/articles-guide-to-supporting-multiple-magento-stores-for-magento-2-x/
48920041574811,Hotel Enablement Guide,https://help.klaviyo.com/hc/en-us/articles/48920041574811-Hotel-Enablement-Guide,integrations,48484642896283,General,integrations/Hotel-Enablement-Guide-48920041574811.md,_source/articles/48920041574811.json,_source/articles/48920041574811.body.html,_source/rendered/48920041574811.html,yes,integrations/Hotel-Enablement-Guide.md,yes,10224,upload_meta_only,酒店启用指南,
33997568400539,How enable multi-brand support for Gorgias,https://help.klaviyo.com/hc/en-us/articles/33997568400539-How-enable-multi-brand-support-for-Gorgias,integrations,49375230792219,Gorgias,integrations/How-enable-multi-brand-support-for-Gorgias-33997568400539.md,_source/articles/33997568400539.json,_source/articles/33997568400539.body.html,_source/rendered/33997568400539.html,yes,integrations/How-enable-multi-brand-support-for-Gorgias.md,yes,10382,upload_meta_only,如何为 Gorgias 启用多品牌支持,
115005253208,How often integrations sync reference,https://help.klaviyo.com/hc/en-us/articles/115005253208-How-often-integrations-sync-reference,integrations,49375437778587,All integrations,integrations/How-often-integrations-sync-reference-115005253208.md,_source/articles/115005253208.json,_source/articles/115005253208.body.html,_source/rendered/115005253208.html,no,,no,,not_uploaded,,
46643094275099,How to Add Klaviyo Onsite Tracking to Your Booking Engine,https://help.klaviyo.com/hc/en-us/articles/46643094275099-How-to-Add-Klaviyo-Onsite-Tracking-to-Your-Booking-Engine,integrations,48484642896283,General,integrations/How-to-Add-Klaviyo-Onsite-Tracking-to-Your-Booking-Engine-46643094275099.md,_source/articles/46643094275099.json,_source/articles/46643094275099.body.html,_source/rendered/46643094275099.html,yes,integrations/How-to-Add-Klaviyo-Onsite-Tracking-to-Your-Booking-Engine.md,yes,10250,upload_meta_only,如何将 Klaviyo 现场跟踪添加到您的预订引擎,
115005255208,How to Integrate with ActBlue,https://help.klaviyo.com/hc/en-us/articles/115005255208-How-to-Integrate-with-ActBlue,integrations,49375418063899,ActBlue,integrations/How-to-Integrate-with-ActBlue-115005255208.md,_source/articles/115005255208.json,_source/articles/115005255208.body.html,_source/rendered/115005255208.html,yes,integrations/How-to-Integrate-with-ActBlue.md,yes,10805,publish,如何与 ActBlue 集成,https://dynamicycle.com/docs/articles-how-to-integrate-with-actblue/
115005254468,How to Set Up a Magento Cron Job (for Magento 1.x),https://help.klaviyo.com/hc/en-us/articles/115005254468-How-to-Set-Up-a-Magento-Cron-Job-for-Magento-1-x,integrations,49375230225051,Magento 1,integrations/How-to-Set-Up-a-Magento-Cron-Job-(for-Magento-1.x)-115005254468.md,_source/articles/115005254468.json,_source/articles/115005254468.body.html,,yes,integrations/How-to-Set-Up-a-Magento-Cron-Job-(for-Magento-1.x).md,yes,11160,publish,如何设置 Magento Cron 作业（适用于 Magento 1.x）,https://dynamicycle.com/docs/articles-how-to-set-up-a-magento-cron-job-for-magento-1-x/
360044013412,How to access your browser's developer console,https://help.klaviyo.com/hc/en-us/articles/360044013412-How-to-access-your-browser-s-developer-console,integrations,49375213829275,Custom integrations,integrations/How-to-access-your-browser's-developer-console-360044013412.md,_source/articles/360044013412.json,_source/articles/360044013412.body.html,_source/rendered/360044013412.html,yes,integrations/How-to-access-your-browser's-developer-console.md,yes,11076,publish,如何访问浏览器的开发者控制台,https://dynamicycle.com/docs/articles-how-to-access-your-browser-s-developer-console/
360022594552,How to add a Klaviyo embed form to your BigCommerce site,https://help.klaviyo.com/hc/en-us/articles/360022594552-How-to-add-a-Klaviyo-embed-form-to-your-BigCommerce-site,integrations,49375361359643,BigCommerce best practices,integrations/How-to-add-a-Klaviyo-embed-form-to-your-BigCommerce-site-360022594552.md,_source/articles/360022594552.json,_source/articles/360022594552.body.html,_source/rendered/360022594552.html,yes,integrations/How-to-add-a-Klaviyo-embed-form-to-your-BigCommerce-site.md,yes,11145,publish,如何将 Klaviyo 嵌入表单添加到您的 BigCommerce 网站,https://dynamicycle.com/docs/articles-how-to-add-a-klaviyo-embed-form-to-your-bigcommerce-site/
